2026-04-11 18:25:10,679 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:31:29,862 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:31:30,364 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:31:30,866 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:31:31,368 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:31:31,870 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:31:32,374 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:31:32,876 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:31:33,378 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:31:33,879 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:31:34,381 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:31:34,883 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:31:35,385 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:31:35,886 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:31:36,388 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:31:36,890 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:31:37,391 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:31:37,893 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:31:38,395 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:31:38,898 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:31:39,401 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:31:39,902 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:31:40,404 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:31:40,906 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:31:41,407 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:31:41,909 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:31:42,411 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:31:42,913 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:31:43,415 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:31:43,917 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:31:44,419 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:31:44,921 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:31:45,422 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:31:45,926 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:31:46,427 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:31:46,929 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:31:47,431 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:31:47,932 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:31:48,434 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:31:48,936 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:31:49,756 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:31:50,258 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:31:50,760 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:31:51,261 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:31:51,763 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:31:52,265 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:31:53,081 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:31:53,584 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:31:54,085 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:31:54,587 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:31:55,089 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:31:55,590 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:31:56,092 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:31:56,594 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:31:57,095 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:31:57,597 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:31:58,099 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:31:58,601 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:31:59,103 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
2026-04-11 18:31:59,607 - brain.memory_controller - DEBUG - Idle memory maintenance metrics: {'insight_candidates_created': 0, 'insights_promoted': 0, 'episodic_decayed': 13, 'episodic_deleted': 0, 'research_jobs_processed': 0, 'research_jobs_completed': 0, 'research_jobs_failed': 0}
